Patient ID,Factor_0,Factor_1
Subject_0,-0.3804246,-1.1745567
Subject_1,1.1152875,-0.9124376
Subject_2,-0.39560866,-1.0913346
Subject_3,-0.5291309,0.79979485
Subject_4,0.1829919,0.8766319
Subject_5,0.77968633,-0.7634608
Subject_6,1.1628699,0.6247431
Subject_7,0.29274327,0.61951077
Subject_8,0.25126708,1.0076349
Subject_9,0.25575882,0.6349871
Subject_10,0.41090536,-0.73176354
Subject_11,-0.39458913,0.80537146
Subject_12,1.1714016,0.18745375
Subject_13,-1.1865107,-0.9913593
Subject_14,-0.36169788,0.64134073
Subject_15,1.5984094,-0.08609279
Subject_16,-0.15617803,0.64392614
Subject_17,-1.1746261,-0.4076416
Subject_18,0.017716218,0.30476826
Subject_19,1.0745912,0.28731388
Subject_20,-0.015863711,0.03664108
Subject_21,-1.1325055,0.29316995
Subject_22,-0.6494647,0.6211692
Subject_23,0.118214674,-0.87870526
Subject_24,-0.26107964,-0.63442624
Subject_25,-0.8930667,1.0460478
Subject_26,-0.3720696,-0.85203457
Subject_27,0.3534117,-0.8391101
Subject_28,-1.0179203,-0.7726274
Subject_29,0.493537,-0.7263086
Subject_30,-0.5846498,0.63201916
Subject_31,0.78189385,1.3987758
Subject_32,-0.7032332,-0.8480734
Subject_33,-1.4020414,-1.500223
Subject_34,0.6382595,-1.0087626
Subject_35,-0.02642957,-0.50793517
Subject_36,0.10853843,-0.9165308
Subject_37,0.23145938,0.3529254
Subject_38,0.85295224,0.9433447
Subject_39,-0.7912032,0.044753466
Subject_40,-0.113937244,-0.661106
Subject_41,0.7941507,0.6260101
Subject_42,0.7609798,-1.3678068
Subject_43,-0.21373472,1.009583
Subject_44,1.200115,-0.73824275
Subject_45,0.051748566,-0.1345278
Subject_46,0.1668898,-1.2565842
Subject_47,-0.18980937,-0.12823293
Subject_48,0.007448829,-0.47255996
Subject_49,0.9396676,0.48296353
Subject_50,-1.2953726,0.44293258
Subject_51,-0.4876533,-0.7743488
Subject_52,-0.9398695,1.0686314
Subject_53,0.6203026,0.025874715
Subject_54,0.49393862,-1.1126359
Subject_55,-0.35291642,0.63159806
Subject_56,-0.16719323,0.89498407
Subject_57,0.85421795,1.0102204
Subject_58,0.8619825,-0.64497113
Subject_59,-0.042571038,0.97161496
Subject_60,-0.60670877,-1.0062501
Subject_61,-0.754003,-1.3653845
Subject_62,-0.10431639,-0.9877091
Subject_63,1.9022291,-0.58305305
Subject_64,-0.25040206,-0.7525729
Subject_65,-0.031044357,-1.2894213
Subject_66,0.9453464,1.5402907
Subject_67,-1.5246868,-0.72169
Subject_68,-1.3685644,0.97453564
Subject_69,0.6234062,0.9117063
Subject_70,0.62513626,-1.160492
Subject_71,0.24734946,0.4610189
Subject_72,-0.4355459,-0.0018158688
Subject_73,0.13452433,-1.1849965
Subject_74,-0.44054356,0.8375911
Subject_75,0.3986605,-1.6135759
Subject_76,1.0967349,0.064859055
Subject_77,0.098283656,1.1907431
Subject_78,-1.4594519,-0.096289724
Subject_79,0.7084223,1.0163924
Subject_80,0.40155664,0.48100206
Subject_81,-1.3717144,-0.35086602
Subject_82,-1.2531917,-0.009159677
Subject_83,0.093845956,0.9335339
Subject_84,0.60751843,1.462466
Subject_85,-0.35466343,0.09346413
