Patient ID,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4
Subject_0,-152.14233,-155.60521,63.749157,73.38449,26.583479
Subject_1,361.4015,-164.26363,164.0605,-13.561724,38.875626
Subject_2,-109.58315,-87.351585,-40.54057,67.23257,4.9053764
Subject_3,-178.1989,-2.871266,-139.5588,-67.48549,-84.84218
Subject_4,184.03987,101.48618,-215.15147,78.98672,107.77976
Subject_5,204.81235,-107.09052,66.01947,65.69298,-113.51758
Subject_6,364.8051,-24.54062,-171.12856,-70.41257,-151.03786
Subject_7,121.43168,95.70515,-2.608784,76.29857,10.398012
Subject_8,0.68746316,133.53108,118.6814,-201.47908,-68.244225
Subject_9,177.48845,56.780758,-230.93268,4.5489616,19.107132
Subject_10,252.50902,-96.17832,156.28148,-6.420015,210.02095
Subject_11,-43.226765,219.12743,-49.38797,-3.476536,51.59371
Subject_12,243.81163,77.764915,92.36214,39.38499,-158.03575
Subject_13,-440.6432,20.305328,54.98601,-93.738,-33.94698
Subject_14,-118.30132,-57.963177,-83.66254,-15.497253,66.25298
Subject_15,479.11404,-16.288385,-20.056025,151.4772,-80.63638
Subject_16,-29.624466,-73.00351,-38.627617,-67.18571,119.09305
Subject_17,-375.9442,-140.12096,-26.248285,-18.662811,78.26804
Subject_18,-15.913505,78.46251,53.866764,28.552279,7.469522
Subject_19,330.93124,241.1699,62.03157,-74.059265,-73.894394
Subject_20,68.146225,0.08037655,44.438793,-44.645435,121.76911
Subject_21,-364.93933,10.03413,-83.158875,-93.88801,76.839035
Subject_22,-91.80965,12.708991,-36.423107,25.231924,161.06177
Subject_23,-59.121532,-7.689397,110.157364,-57.333145,-82.430725
Subject_24,15.584104,26.759094,48.61914,38.48621,52.07719
Subject_25,-276.74677,19.102936,-49.327953,-80.137856,79.988525
Subject_26,-163.01236,-82.75669,-77.46424,140.38914,-144.6019
Subject_27,88.77797,-56.12961,33.942074,24.823963,-91.97342
Subject_28,-330.14185,-20.836971,38.533005,33.83339,102.79869
Subject_29,137.74065,-164.39291,9.370148,-21.046185,73.01442
Subject_30,-179.38297,-16.064682,-79.84482,-67.33918,45.859867
