Patient ID,Factor_0,Factor_1
Subject_0,-0.91267854,-0.4427599
Subject_1,-0.572321,0.92484796
Subject_2,-0.56929517,-0.35137662
Subject_3,0.5462596,-0.5975341
Subject_4,1.080708,0.25814548
Subject_5,-0.6741618,0.76269823
Subject_6,1.0396824,0.94700557
Subject_7,0.60395813,0.16735381
Subject_8,1.3902303,0.4917556
Subject_9,1.1612405,0.4839412
Subject_10,-0.73751444,0.3693454
Subject_11,0.50631416,-0.32664427
Subject_12,0.4145345,0.94945496
Subject_13,-0.7259227,-1.0115681
Subject_14,0.3803039,-0.7261044
Subject_15,-0.075922385,1.425504
Subject_16,0.83857703,-0.14107896
Subject_17,-0.7526932,-1.0821097
Subject_18,0.42203227,0.1693347
Subject_19,0.4239982,1.0969126
Subject_20,0.32235667,-0.022164082
Subject_21,0.5448267,-0.87699044
Subject_22,0.56000024,-0.7189557
Subject_23,-1.0714685,0.1821736
Subject_24,-0.37518692,-0.35228583
Subject_25,0.8209362,-0.8320715
Subject_26,-0.76058275,-0.39337623
Subject_27,-0.78471804,0.3705082
Subject_28,-0.38916063,-0.86343527
Subject_29,-0.18193597,0.51733035
Subject_30,0.94003993,-0.7032422
Subject_31,1.4424509,0.7838222
Subject_32,-1.2404139,-0.71450067
Subject_33,-0.5811826,-1.3116796
Subject_34,-0.5969372,0.5647981
Subject_35,-0.4624875,-0.049891043
Subject_36,-0.781911,0.072988756
Subject_37,0.36119562,0.68702155
Subject_38,1.0351797,0.6905222
Subject_39,0.026395608,-0.71347964
Subject_40,-0.8904125,-0.26896167
Subject_41,1.1600512,0.69824934
Subject_42,-0.8288432,0.75752425
Subject_43,0.9168516,-0.3144516
Subject_44,-0.59508705,0.9692332
Subject_45,-0.32617956,0.15897621
Subject_46,-0.76321834,0.1984602
Subject_47,-0.55704814,-0.3777377
Subject_48,-0.3208288,0.011780608
Subject_49,0.7504952,0.8383874
Subject_50,0.41069078,-1.4500921
Subject_51,-0.6150251,-0.45347852
Subject_52,0.7512376,-0.9703833
Subject_53,0.36850825,0.8036782
Subject_54,-1.7513742,0.5900927
Subject_55,0.9653675,-0.3491275
Subject_56,0.8720428,-0.6208283
Subject_57,0.9800048,0.78324187
Subject_58,-1.1866736,1.3196435
Subject_59,0.687223,-0.22715235
Subject_60,-1.3832093,-0.5747882
Subject_61,-1.2402512,-1.0443087
Subject_62,-1.2722336,-0.2033867
Subject_63,-0.37352836,1.6634405
Subject_64,-1.4246267,-0.48708594
Subject_65,-1.1767298,-0.091276824
Subject_66,1.3794771,1.3626045
Subject_67,-0.6778191,-1.2968117
Subject_68,0.908266,-1.1530775
Subject_69,1.1706406,0.61951196
Subject_70,-0.5924788,0.58017457
Subject_71,0.80178136,0.6299224
Subject_72,-0.09716467,-0.5890923
Subject_73,-0.93690205,0.1122182
Subject_74,0.8542906,-0.5463933
Subject_75,-1.2422124,0.5721982
Subject_76,0.14651707,0.9484043
Subject_77,1.2006161,0.52548474
Subject_78,-0.31262183,-1.4436383
Subject_79,0.880476,0.6797753
Subject_80,0.9452824,0.4913464
Subject_81,-0.8848161,-1.2763035
Subject_82,-0.47286016,-1.1975204
Subject_83,0.77301407,0.12886564
Subject_84,1.5006921,1.071829
Subject_85,0.061587792,-0.56908613
