Patient ID,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4
Subject_0,0.62225986,0.019742249,-0.06439438,-1.0702875,0.18768597
Subject_1,-1.2192872,0.05220206,-0.03861886,-0.54630435,0.20277753
Subject_2,0.44054022,0.029960347,-0.003525543,-0.25110805,-0.49381316
Subject_3,0.6605197,0.08999514,0.06248684,0.26972958,-0.35391682
Subject_4,-0.6661327,0.31641936,-0.08799002,0.032122917,-1.0196276
Subject_5,-0.6509955,0.2637789,1.3146968,0.09583264,-0.18275082
Subject_6,-1.2220722,0.066769525,0.007344116,-1.4381963,0.036768973
Subject_7,-0.50632644,0.10036312,-0.006805725,-1.6920683,0.0016141883
Subject_8,0.09860209,-0.08688407,-0.018519472,-0.87114763,0.23682456
Subject_9,-0.7466428,0.30315375,0.008340329,-0.42574304,-0.057191398
Subject_10,-0.88425523,-0.3547259,0.0056398986,-1.7324742,0.3125967
Subject_11,0.09880628,0.38182512,0.04058147,-0.8923453,-0.52524376
Subject_12,-0.79723746,-1.0321422,0.48627108,0.24126987,-0.37661386
Subject_13,1.5169189,0.0887433,-0.027632536,-0.24556755,0.0433687
Subject_14,0.4326866,-0.66199166,0.013429308,-1.5102259,0.5064658
Subject_15,-1.6763959,0.054971185,-0.057253666,-1.4565701,0.1856046
Subject_16,0.06354904,-0.3955982,-0.0064841476,-1.1594046,0.4673138
Subject_17,1.3708049,-0.13103354,-0.018689515,-0.8281146,0.3146892
Subject_18,-0.015074468,-0.4007143,1.4481068,0.010389477,-0.085916586
Subject_19,-1.1736097,-0.5666175,0.28559655,0.12097573,-0.7237867
Subject_20,-0.23211955,0.4239749,0.04624716,-1.3843771,-0.17284927
Subject_21,1.1428794,0.3368021,0.08196894,-0.8412277,0.07903571
Subject_22,0.27661613,0.50513875,-0.07383819,-1.5506709,-0.07897622
Subject_23,0.32096738,0.09085924,0.008317283,-0.7768951,0.16086073
Subject_24,-0.11840527,-0.45293447,1.433286,0.2804275,-0.261295
Subject_25,1.0252664,0.32526875,1.1276889,0.10839846,-0.72832584
Subject_26,0.5870672,-0.5237364,1.4594015,-0.39481464,-0.34489003
Subject_27,-0.2899798,0.40065032,-0.042281825,-0.33149397,-0.7102618
Subject_28,1.0730036,-0.4430641,0.02045949,-1.9506109,0.11923811
Subject_29,-0.38191795,0.050325986,0.5053325,0.27671173,-0.2617968
Subject_30,0.6176017,-0.393992,1.4351465,-0.28421843,-0.42303154
Subject_31,-1.1821301,0.08303458,0.56370604,0.15433963,-0.2914884
Subject_32,1.1987861,0.28319,1.3560046,-0.20732285,-0.43714783
Subject_33,1.5036595,0.0663397,0.016200049,-0.0837393,0.0061656125
Subject_34,-0.9084159,-0.49593118,-0.066361815,-0.78385425,0.1650481
Subject_35,-0.64440626,0.56607467,-0.0023194838,-1.7811825,-0.58112246
Subject_36,0.11773147,0.09502991,1.3549404,0.14580779,-0.54740787
Subject_37,-0.22911295,-0.26142326,-0.0075437385,-0.87832314,0.37092444
Subject_38,-0.8851773,-0.65122354,0.41131,0.21675768,-0.20383441
Subject_39,0.7549301,0.11347627,1.3394787,-0.15254873,-0.26529217
Subject_40,0.6039377,-0.53715086,0.05300304,0.21901582,0.22757582
Subject_41,-0.49153057,-0.9150396,-0.12746836,0.08594831,-0.17218235
Subject_42,-0.63833016,-0.30004537,1.1688592,0.14952262,-0.60411257
Subject_43,0.16568217,-0.29237288,1.540476,-0.7558398,0.7259031
Subject_44,-0.8136319,-0.19137517,1.4170333,0.0014495178,-0.42122284
Subject_45,0.18048139,0.32385644,0.8210829,-0.88107973,-0.066509485
Subject_46,-0.41861385,0.027921591,1.3316656,-0.11756135,-0.22429372
Subject_47,0.45682392,0.049951177,1.0651559,0.3047846,-0.43079033
Subject_48,-0.01633619,0.30843106,-0.117478624,-0.005121609,-0.6642678
Subject_49,-1.1820517,0.1681586,-0.0060718236,-1.449637,0.2611218
Subject_50,1.3186419,-0.07472447,1.2760869,0.17913781,-0.7372498
Subject_51,0.6418958,-0.33826017,0.036099873,-0.47425672,0.4583625
Subject_52,1.1654118,-0.9040497,-0.07550517,-0.9381164,0.269682
Subject_53,-0.68481827,0.5174988,-0.08621727,-0.9315625,-0.75862056
Subject_54,-0.49069515,0.3323361,-0.05052519,-0.9121068,-0.08463917
Subject_55,0.46220556,0.10904199,-0.07635686,-0.9496445,-0.8254569
Subject_56,-0.24880664,-0.2384522,0.021962326,-1.2453026,0.47641736
Subject_57,-1.3480942,-0.13722517,0.49382263,-0.4353804,0.42467567
Subject_58,-0.5645003,-0.12836823,1.0327541,0.16235845,-0.7421349
Subject_59,-0.21503578,-0.10955078,0.018239083,-0.61058116,0.33745638
Subject_60,1.1494159,-0.6999231,1.5694937,0.12862664,-0.57985884
Subject_61,1.1965106,-0.53786075,-0.059759226,-1.0301812,0.027809097
Subject_62,0.55619645,-0.73802686,0.19683918,0.16725148,-0.6446236
Subject_63,-2.3844545,-0.34727323,-0.02493862,-1.4347974,0.47963777
Subject_64,0.12231692,-0.21046509,0.6821071,-0.42812815,-0.40618297
Subject_65,-0.027762646,-0.26630896,1.4264214,0.06085104,0.13527009
Subject_66,-1.1587603,-0.010602382,0.0081733065,-1.2389376,0.045275163
Subject_67,1.8301349,0.07647241,0.015902592,-0.021530988,0.15821826
Subject_68,1.575363,-0.31479058,0.032729886,-1.345848,0.4054532
Subject_69,-0.8122004,-0.39460844,0.049645286,0.303796,0.18495627
Subject_70,-0.8181601,-0.4018117,1.1075703,0.018487317,-0.20759514
Subject_71,-0.8358271,-0.19501577,-0.02675108,0.03080617,-0.25667807
Subject_72,0.35758528,0.059090793,-0.06505642,-0.40544853,-0.0072929855
Subject_73,0.26811776,-0.035526972,0.029571453,-0.9919076,0.3739309
Subject_74,0.62079394,-0.64042276,0.8111225,-0.084897116,-0.19075985
Subject_75,-0.46536538,0.14886607,0.0120675415,-1.5397731,-0.21741503
Subject_76,-0.8735387,-0.42856878,-0.09919528,0.11820889,-0.48424476
Subject_77,-0.12006882,0.16273229,0.00856226,0.14730965,-0.18648502
Subject_78,1.8407228,0.15883972,0.87276846,0.1991981,-0.33428508
