Patient ID,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4
Subject_0,0.016029058,-0.6302889,-0.05843036,-0.003546784,0.02631929
Subject_1,0.04078308,-0.015149984,0.2733925,-0.23522326,0.014520573
Subject_2,-0.0011316726,0.0040569,-0.18067046,0.0059940764,0.0036112014
Subject_3,0.003988031,-0.11671878,-0.33428416,0.13371786,-0.007577897
Subject_4,-0.034686018,0.07958805,0.23136003,0.25311366,-0.027244635
Subject_5,0.02283193,-0.3154389,0.0052092727,0.073350534,0.006949569
Subject_6,0.034847096,0.051486567,-0.017875249,0.18359035,-0.036198054
Subject_7,-0.030282592,0.06317744,0.095640525,0.10225048,0.007052559
Subject_8,0.015477766,0.37454173,0.026813434,-0.19166858,-0.010897208
Subject_9,-0.00406767,-0.00421218,0.0638312,0.2906681,-0.0385755
Subject_10,0.024316313,0.45637706,0.08574769,-0.3624522,0.023806939
Subject_11,-0.05160378,0.29194105,0.13487503,0.09953867,-0.009577387
Subject_12,-0.0003975835,-0.025075749,0.14014867,0.05100208,0.0041109077
Subject_13,-0.007120962,-0.0020483148,-0.09314618,-0.20058833,0.009087659
Subject_14,0.0008917874,0.043555636,-0.09942608,0.048867136,-0.011994081
Subject_15,0.0037040657,-0.32684118,0.48085538,0.16381514,-0.0035162105
Subject_16,0.008795305,0.12958223,0.08388338,-0.08102087,-0.011733629
Subject_17,0.0050458265,-0.026917435,-0.47814628,-0.029211145,0.006757062
Subject_18,-0.017354542,0.024390457,0.08895075,0.027278507,0.0025040482
Subject_19,-0.015848184,0.2008932,0.36358434,0.023325434,-0.008278351
Subject_20,0.008719517,0.05989225,-0.05515604,-0.02243305,0.0021424815
Subject_21,-0.006985054,-0.014650015,-0.117456846,0.010053823,-0.0150936935
Subject_22,-0.010707023,0.055822246,0.0154466415,-0.015166469,-0.00097507925
Subject_23,0.0070449323,-0.22019729,0.0065056495,0.0028832618,0.005631641
Subject_24,-0.0030962413,0.17240345,-0.21309584,0.0086836275,0.008859428
Subject_25,0.0005317081,-0.08232156,-0.104396395,-0.015463544,-0.009058387
Subject_26,-0.014187708,-0.17400077,-0.3223434,0.22592573,0.0056327507
Subject_27,0.016822884,-0.14761844,-0.13970551,0.049663596,0.008306147
Subject_28,-0.017661592,0.038221538,-0.14002424,-0.07604564,0.011473443
Subject_29,0.037281603,0.004440614,-0.019320255,-0.13590994,0.0021396677
Subject_30,-0.0012418263,0.01157928,-0.0380562,0.011479748,-0.013556516
Subject_31,-0.0065851333,0.26307282,0.96703,0.0015857223,-0.06505697
Subject_32,-0.007052922,-0.051767774,-0.17338298,0.00094631116,-0.0047678375
Subject_33,-0.013845824,-0.000494224,-0.088583164,-0.16822891,0.014796358
Subject_34,0.03297942,0.016557347,-0.074854754,-0.02008112,0.00038531914
Subject_35,-0.051810034,0.033827987,0.11976256,0.15619649,0.01788371
Subject_36,0.012852339,-0.09634399,-0.38225278,0.09390327,0.011028153
Subject_37,-0.016308056,0.09860924,0.3233428,-0.19126792,0.021803994
Subject_38,0.016710285,0.21326536,0.4704137,-0.23952524,-0.010031655
Subject_39,-0.03379222,0.03029805,0.013416587,0.06738917,-0.004733696
Subject_40,-0.0013393557,-0.004227595,-0.09455151,-0.07884178,0.014722272
Subject_41,0.0036460643,0.19579495,0.22884792,-0.0288161,-0.01983671
Subject_42,0.036081627,-0.45080772,-0.14926611,0.11143895,0.01314026
Subject_43,-0.006388714,0.19189946,0.003357462,0.07292749,-0.025568342
Subject_44,-0.0066823782,-0.122727536,0.04448204,0.22084004,-0.0024647957
Subject_45,-0.02062214,0.2211011,0.06350909,-0.07762797,0.008345729
Subject_46,-0.013830704,-0.046790037,-0.45692706,0.18275788,0.03202871
Subject_47,-0.025778046,0.0021628405,0.037470162,0.014044937,0.008574213
Subject_48,0.025919922,-0.056557454,-0.40693635,-0.005677378,0.01669674
Subject_49,0.03802314,0.24097116,0.008270576,-0.17543705,0.0065644328
Subject_50,-0.025043812,-0.058678955,-0.022747677,0.024506142,-0.011614749
Subject_51,-0.014545106,-0.26667878,0.0041446122,0.13107386,-0.0072962563
Subject_52,0.0010788988,0.0270205,0.1027197,-0.07834737,-0.026095359
Subject_53,0.005563818,-0.013475244,0.11821272,0.08991127,-0.01462323
Subject_54,0.00996081,0.2963284,0.05813559,-0.40312552,0.05149499
Subject_55,-0.0043372796,0.01280221,0.047607303,-0.07586435,-0.0005733616
Subject_56,-0.014252087,0.37745947,0.1724273,0.13775428,-0.050940927
Subject_57,0.0074267713,0.42455238,0.13540784,-0.017480204,-0.016394882
Subject_58,0.035678316,0.021199819,0.007677745,-0.35468593,0.045214877
Subject_59,0.0055885958,0.04720309,0.10421588,-0.059367772,-0.0043181116
Subject_60,-0.014580278,-0.30672213,-0.2143352,0.0045711836,0.025893155
