Patient ID,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4
Subject_0,-1.0408787,0.5849988,0.92035097,0.4175995,-0.4462906
Subject_1,0.6965834,0.87526864,-0.4113326,-0.71728015,1.1775097
Subject_2,-0.73493737,0.38721058,0.85040903,-0.49691162,-0.83101344
Subject_3,-0.4037689,-0.4822784,-1.2213426,-0.13968681,-1.100915
Subject_4,1.0391717,-0.5087926,0.88954526,-1.0249321,-0.97706157
Subject_5,0.51015514,0.86147344,-0.9229004,-0.33577806,0.8103909
Subject_6,1.4911636,1.0362204,-1.1538028,-0.95733416,-0.0202354
Subject_7,0.45868984,0.45185858,1.0132648,0.74839264,-0.31397954
Subject_8,0.72566354,-0.67253935,-1.300744,0.9481992,0.82282734
Subject_9,1.0181427,0.42713696,0.6846752,-1.2281748,-0.81249666
Subject_10,0.38648266,-0.19244443,1.1921705,-0.86644185,0.9560564
Subject_11,0.44019744,-1.032757,1.2986251,0.7713637,-0.8402484
Subject_12,0.9930611,1.1642684,-0.81143004,0.93186045,0.7300612
Subject_13,-1.4310415,-1.2283943,-0.9092291,0.98401874,-0.9580394
Subject_14,-0.3819676,-0.62807965,-0.3512321,-0.8824405,-0.6599619
Subject_15,1.4958404,1.8355453,0.8329915,-0.8834461,0.9132991
Subject_16,-0.30268133,-0.7910678,-0.9830165,-0.9398908,0.79523706
Subject_17,-1.7427558,-0.8094774,-0.073023655,-0.6751866,-0.83960974
Subject_18,-0.0048314813,-0.3314074,0.6571701,0.7218226,0.6438485
Subject_19,1.7692856,0.8225904,-0.38912866,1.0948628,0.7787133
Subject_20,0.16743627,-1.1976024,0.7508027,-0.5834422,0.79234457
Subject_21,-1.0251061,-0.8169828,-0.3479374,-0.6203434,-0.87161756
Subject_22,-0.40358835,-0.98325896,0.70087487,-0.6055864,-0.7134499
Subject_23,-0.22972307,0.6369928,-0.7153526,0.8887203,0.87663364
Subject_24,-0.07377946,-0.558656,1.0902398,-0.40505815,0.045424994
Subject_25,-0.6262018,-0.9942416,-0.79279286,0.7708267,-1.172607
Subject_26,-0.81917983,1.2529444,0.5227568,-0.50492525,-1.0964015
Subject_27,0.16725032,0.7508184,0.70252645,-0.005996392,0.46073446
Subject_28,-1.2641522,-0.9443779,0.72353566,-0.22834653,-0.54185534
Subject_29,0.07999755,0.8377822,0.26134005,-1.1969033,0.8208354
Subject_30,-0.5292005,-1.0161592,-0.95013154,-0.70856345,-0.84435195
Subject_31,2.0054286,-0.5989591,-0.74991727,-1.1245601,-0.71795815
Subject_32,-1.1463898,0.452366,-1.1335882,0.6434148,-1.358335
Subject_33,-2.1450043,-1.0960789,0.6468332,-0.803994,-1.0329883
Subject_34,0.34638378,0.73197246,-0.63058114,-1.1022549,0.4361418
Subject_35,0.5513396,-0.14805095,0.97186196,1.0000162,-0.6641463
Subject_36,-0.3451656,0.11654147,0.74103045,-0.5432932,-0.88170415
Subject_37,0.60498416,-0.7511448,0.89254636,1.1295899,1.0626093
Subject_38,1.091134,0.6124038,-0.7417753,0.54921514,1.0732284
Subject_39,-0.55915785,-1.0748178,1.1720226,0.4866945,-0.7705513
Subject_40,-0.6776269,0.41532943,-0.9812774,1.0112116,0.081836194
Subject_41,1.069007,0.49099326,-1.3615692,0.7406791,0.71723044
Subject_42,0.3395102,1.3397071,-0.6461558,-0.92888385,0.56908214
Subject_43,-0.14113611,-0.31136414,0.17640418,-0.95767605,-0.85349715
Subject_44,1.1415871,1.45964,0.40561038,0.6426427,-0.36901358
Subject_45,-0.11293032,-0.7964395,-0.8243789,0.7737041,0.82163745
Subject_46,0.3261964,0.726795,1.1741194,1.1953008,-0.6349367
Subject_47,-0.15044107,-0.82995445,-0.6903441,1.0568637,-0.6126272
Subject_48,-0.33702525,0.7339927,0.7558063,-0.6047673,0.5627617
Subject_49,0.97080845,1.0018749,0.69044703,-0.96975464,1.0938983
Subject_50,-1.1428001,-0.7107038,0.15938167,0.30518368,-1.0689689
Subject_51,-0.69645166,0.19057655,0.24872251,-0.56607413,-1.1006793
Subject_52,-1.0178813,-0.6692508,-1.2166148,-1.0237855,-0.71985716
Subject_53,0.7564969,0.7624379,-0.581094,-0.8704833,-0.37390715
Subject_54,0.21937177,0.6906107,0.48744193,1.1855124,1.0015221
Subject_55,-0.11054337,-0.7966282,0.18749489,0.92719704,0.036691494
Subject_56,1.0432951,-0.9630325,-0.8332549,-0.97424716,-0.827509
Subject_57,1.8242558,0.64250124,0.6599351,-0.2780777,0.9635876
Subject_58,0.031046048,0.77807456,-0.84092027,0.9442679,1.0948192
Subject_59,0.4595746,-0.56170017,-0.8391706,0.66012305,0.39625388
Subject_60,-1.1541945,-0.8067962,-0.86232966,1.1240581,-0.54851866
Subject_61,-1.4456353,-0.8599492,-0.8951162,0.6400032,-0.18599527
Subject_62,-1.3777804,0.23745647,0.6354199,0.6907298,0.7602925
Subject_63,1.8123677,1.2498764,0.74388885,-1.1545848,0.98907554
Subject_64,-0.646186,0.45979956,0.98396647,-0.8264362,-0.86794734
Subject_65,-0.20650531,0.92275864,-0.0810354,-0.62750816,-0.94363534
Subject_66,1.1542011,0.9491926,0.94922525,-1.2886281,0.6588415
Subject_67,-1.7986363,-0.70301306,-0.50194377,0.9944027,-0.7957614
Subject_68,-1.3104383,-0.9942704,-0.9891289,0.23679076,-1.0402471
Subject_69,1.0351363,0.7420237,-0.51900685,-1.491096,0.6063364
Subject_70,0.4487675,1.1158888,0.8592609,-1.0161808,0.056657787
Subject_71,0.67797,-0.9199326,0.012609762,-1.0902327,0.96857595
Subject_72,-0.3449847,-0.8491441,-0.94576913,0.48808938,-0.4257267
Subject_73,-0.59325016,0.8916743,0.46974707,-0.06301722,0.7574102
