Patient ID,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4
Subject_0,-143.67119,-144.25818,56.303955,60.34127,13.304577
Subject_1,324.36133,-145.41046,146.80238,-11.546424,20.284983
Subject_2,-111.4944,-80.52676,-37.234867,56.312904,2.5345714
Subject_3,-170.83243,-2.6363475,-121.739716,-56.237442,-43.013435
Subject_4,176.14995,93.820145,-186.94133,65.13575,56.61852
Subject_5,191.84117,-102.0442,57.5162,55.780975,-59.13795
Subject_6,329.3722,-23.409485,-148.9067,-58.58018,-78.41614
Subject_7,116.07254,85.33317,-2.3436642,61.901558,5.3283377
Subject_8,0.6473982,121.42121,101.520935,-164.91154,-35.535183
Subject_9,170.47334,51.426083,-199.35997,3.8052058,9.667029
Subject_10,244.06935,-89.189384,137.85649,-5.275191,103.5075
Subject_11,-41.44985,201.62738,-42.56618,-2.8594475,25.802944
Subject_12,233.3135,70.629326,84.491486,33.53895,-75.89324
Subject_13,-401.48523,19.343182,48.117775,-75.8675,-17.184484
Subject_14,-112.82247,-52.2642,-71.89821,-12.507145,32.975998
Subject_15,435.5408,-15.024419,-18.003435,120.87239,-40.44627
Subject_16,-28.826231,-65.51792,-32.947304,-54.905674,61.386955
Subject_17,-346.20358,-125.08872,-23.446629,-15.684539,40.5027
Subject_18,-14.917178,71.008545,49.017197,23.75881,3.7286406
Subject_19,306.6678,219.38318,55.204338,-61.26043,-37.29618
Subject_20,65.84123,0.07173584,38.990486,-36.738846,59.593143
Subject_21,-340.98422,9.181704,-73.6648,-75.954735,40.659416
Subject_22,-90.60466,11.727215,-32.626686,21.627687,82.38295
Subject_23,-59.55755,-7.116292,102.35181,-47.13031,-43.702316
Subject_24,14.887096,25.219921,40.57425,31.500975,26.643215
Subject_25,-263.4292,17.639238,-42.671986,-66.15574,39.250477
Subject_26,-154.38795,-75.89696,-66.38777,117.96914,-75.075516
Subject_27,85.62852,-51.145657,29.163994,20.0069,-44.85611
Subject_28,-309.21875,-19.030138,33.81144,28.087763,54.689693
Subject_29,132.5467,-149.87665,8.761237,-16.920536,37.573437
Subject_30,-174.915,-14.47729,-69.52912,-54.719307,22.953074
Subject_31,334.13278,158.62842,-228.21332,-106.104034,7.502815
Subject_32,-304.18405,-52.208813,-49.100464,30.850676,-79.32646
Subject_33,-409.04388,-191.92738,-16.99933,105.41518,31.581135
Subject_34,233.61642,-190.83267,-49.441143,55.643875,4.7659683
Subject_35,140.88292,184.49393,11.362354,147.20259,49.459526
Subject_36,-32.963146,-85.06749,7.7984242,62.862774,-60.028255
Subject_37,72.11855,166.44162,194.57872,-29.893852,44.388317
Subject_38,241.27483,97.97496,87.467834,-111.937126,3.3762655
Subject_39,-197.86867,105.54365,-77.00139,33.42589,10.041301
Subject_40,-147.70772,-15.683048,106.0553,-13.208989,-60.910645
Subject_41,164.21904,89.53596,6.721753,-119.31675,-42.928265
Subject_42,192.23653,-205.69994,10.121448,99.48269,-50.39656
Subject_43,-61.82745,-52.497074,-131.56256,30.18932,19.132437
Subject_44,266.2328,51.032097,-26.904266,84.72908,-96.23363
Subject_45,-69.942116,94.87594,73.709946,-6.4315014,-24.663649
Subject_46,105.22069,104.72544,80.061806,113.13445,-33.40943
Subject_47,-95.8737,100.77855,35.280952,14.807649,-37.611683
Subject_48,16.579012,-150.6077,71.197266,27.737127,54.82695
Subject_49,315.21277,-80.50449,66.47764,-36.524593,64.91881
Subject_50,-361.16748,52.7228,-100.445145,-11.081842,-5.134568
Subject_51,-182.88812,-61.90018,-90.080795,73.757965,-50.307583
Subject_52,-316.8159,-73.0322,-91.08957,-83.000786,4.9346623
Subject_53,172.83153,55.840458,-32.80735,-14.370158,-55.723907
Subject_54,136.71855,51.829647,259.31525,-15.899355,32.977245
Subject_55,-110.105835,68.48197,16.006529,-75.0802,22.53153
Subject_56,66.18257,168.78746,-193.21077,-99.244774,55.311405
Subject_57,364.50198,111.89581,-9.841383,-80.30043,51.048115
Subject_58,185.18364,-84.56561,233.0474,-0.34063867,-20.291922
Subject_59,43.9284,89.87404,23.045446,-106.5818,12.138225
Subject_60,-304.05127,51.55667,132.0633,-15.771653,-51.09758
Subject_61,-293.4225,-136.2958,81.319214,-42.50728,-31.280148
Subject_62,-111.56389,-216.12288,246.10115,39.108437,-23.388128
Subject_63,648.5276,-188.31964,20.479258,124.36844,89.67021
Subject_64,-2.829188,-150.06773,-55.30027,151.4141,48.659786
Subject_65,-5.3644257,-143.47328,-82.78164,62.2584,-98.46054
Subject_66,338.9515,-86.50769,-111.4969,3.3022313,81.441246
Subject_67,-492.0538,25.806879,107.35536,-41.539913,8.302793
Subject_68,-440.3849,-28.725452,-75.98935,-108.985825,17.890932
Subject_69,217.45343,13.086401,-89.329216,-65.11493,-9.386795
Subject_70,202.67043,-167.53778,-92.513405,100.27954,4.0477743
Subject_71,221.2105,-80.8456,-78.91745,-59.565563,94.09568
Subject_72,-117.573364,11.120792,28.4346,-83.19263,-11.986739
Subject_73,-36.924835,-110.80214,34.814545,89.07149,-29.322227
Subject_74,-158.17036,-0.15310894,-89.922295,-46.43787,-16.964977
Subject_75,127.11413,190.18163,174.37405,150.87517,-39.24865
Subject_76,262.4032,132.87642,136.88988,-66.0266,-54.20625
Subject_77,44.77529,97.70051,-73.99499,-117.21589,-17.12152
Subject_78,-495.7096,321.52008,-47.441864,296.96765,89.6371
Subject_79,297.7705,-15.077562,-226.77718,93.69469,-75.90434
Subject_80,50.536545,15.91775,26.341625,-106.37923,-68.25769
Subject_81,-433.9009,-150.47508,-2.8554652,-92.0289,35.392727
Subject_82,-392.1,-66.111755,3.4420679,-48.916557,-1.5950178
Subject_83,59.294376,120.6254,-62.61603,-40.077614,-16.248999
Subject_84,143.21849,-107.157135,-120.03979,-113.33255,-13.134166
Subject_85,-87.74654,142.30241,106.82395,-11.416833,46.58736
