Patient ID,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4
Subject_0,-1.0875394,-0.560836,-0.32235533,-0.074906245,-0.10213274
Subject_1,-0.5548518,1.2064215,-0.35994592,0.036085382,-0.3508833
Subject_2,-0.30002514,-0.44790667,0.9847636,-0.031400263,0.42588124
Subject_3,0.28603292,-0.7158698,0.66067153,0.00940866,0.14704925
Subject_4,-0.00031507568,0.63756764,2.0618618,-0.06535697,0.37726405
Subject_5,0.14355592,0.6116801,0.31485856,1.4791857,-0.39801523
Subject_6,-1.4203233,1.2518224,0.21526013,-0.0012421783,-0.14499839
Subject_7,-1.5690888,0.49560532,-0.042516172,0.053067096,-0.35390034
Subject_8,-0.8801556,-0.1801566,-0.5790694,-0.011959987,0.12738413
Subject_9,-0.33963037,0.7087943,0.30790848,-0.038228452,-0.47922498
Subject_10,-1.6705197,0.89934355,-0.7461081,-0.061598558,0.22419345
Subject_11,-0.8868664,-0.2040028,1.0899665,0.019960025,-0.30816898
Subject_12,0.22692597,0.84107625,-0.15112521,0.60275096,2.0162792
Subject_13,-0.21850453,-1.5226603,0.00800054,-0.059571672,-0.21052793
Subject_14,-1.4928774,-0.45621043,-1.2293639,-0.04243771,0.66821414
Subject_15,-1.486031,1.6863033,-0.31079134,0.057199772,-0.28514653
Subject_16,-1.1094167,-0.11689585,-1.0320281,-0.031914875,0.26749086
Subject_17,-0.8155237,-1.4075297,-0.6082187,-0.002603189,-0.060000114
Subject_18,-0.023775747,0.020811815,-0.29863507,1.41245,0.51967186
Subject_19,0.07972961,1.195394,0.81546754,0.36690575,1.641404
Subject_20,-1.3421041,0.22984762,0.48802626,0.10717682,-0.69835615
Subject_21,-0.87441736,-1.1356599,0.1033979,-0.05189237,-0.6052155
Subject_22,-1.5102541,-0.29267576,0.4599709,-0.011066331,-0.83666044
Subject_23,-0.7814096,-0.36632606,-0.244052,-0.020207059,-0.16920477
Subject_24,0.20871386,0.16365284,-0.054546203,1.5370052,0.8013426
Subject_25,0.06292212,-1.077091,1.5764762,1.1060399,0.0070821987
Subject_26,-0.35048467,-0.5750211,-0.19010822,1.4504431,0.9548709
Subject_27,-0.36859524,0.31663272,1.6848072,0.026216809,0.006472748
Subject_28,-1.8718277,-1.1123884,-0.4420663,0.06960343,0.7013907
Subject_29,0.26219383,0.42551327,0.4282577,0.53122896,-0.07884452
Subject_30,-0.319767,-0.60889214,0.35629496,1.2726129,1.0408108
Subject_31,0.07087956,1.1479514,0.41514885,0.5265482,-0.016508218
Subject_32,-0.27685964,-1.1311699,0.8521594,1.4126388,-0.318046
Subject_33,-0.20663223,-1.5279123,0.026268892,-0.057629734,-0.23085459
Subject_34,-0.84628445,0.91783094,-0.21763462,-0.0009004379,0.83371776
Subject_35,-1.7171253,0.5941616,1.415785,-0.020959992,-0.5172162
Subject_36,0.11908858,-0.14278811,0.7997318,1.4018451,0.09286871
Subject_37,-0.8226585,0.21727568,-0.7082009,-0.07520522,0.31800824
Subject_38,0.18846549,0.875533,-0.34828445,0.3328227,1.2891469
Subject_39,-0.25755367,-0.74292606,0.10131326,1.2014035,-0.17629467
Subject_40,0.06716925,-0.60859716,-0.7612409,0.06467643,0.72327995
Subject_41,0.040282335,0.49614248,-0.44455308,-0.2236046,1.6988792
Subject_42,0.14284602,0.5941881,0.5502404,1.1507999,0.9168983
Subject_43,-0.8183029,-0.17120165,-1.3457093,1.4796295,-0.220279
Subject_44,-0.010411261,0.8327873,0.38535222,1.2414523,0.42656404
Subject_45,-0.8685624,-0.20051172,0.27162352,0.6838689,-0.38858125
Subject_46,-0.051761296,0.39204475,0.359029,1.2527363,-0.047965683
Subject_47,0.36370355,-0.45189774,0.4146161,1.0046138,0.13641156
Subject_48,-0.02053977,0.03579383,1.6117703,-0.04652795,0.0688427
Subject_49,-1.457432,1.1675594,-0.18848474,-0.07959409,-0.49145117
Subject_50,0.23833911,-1.3438547,1.0273619,1.2809358,0.75856924
Subject_51,-0.51732945,-0.6223346,-1.013443,-0.06821253,0.25814942
Subject_52,-0.92035556,-1.1471314,-1.0652211,0.0061762654,1.24444
Subject_53,-0.8846948,0.6190622,1.9898769,0.008950787,-0.23882936
Subject_54,-0.79828465,0.4735497,0.37825164,-0.066060066,-0.4821117
Subject_55,-0.89822644,-0.36405215,1.777878,-0.13634865,0.5490917
Subject_56,-1.1012951,0.19586973,-0.9521136,-0.114376634,0.024847806
Subject_57,-0.36231297,1.3329458,-0.7672551,0.49830458,-0.1861983
Subject_58,0.15119058,0.5372682,0.96195173,1.0815803,0.85404706
Subject_59,-0.6036658,0.19113748,-0.59865147,-0.114827156,-0.061944604
Subject_60,0.026129073,-1.1765981,0.3657752,1.608736,1.5607177
Subject_61,-1.1314322,-1.2177289,-0.41376308,-0.116131246,1.0960996
Subject_62,0.18814404,-0.43775165,0.75531256,0.279108,1.9983312
Subject_63,-1.4237413,2.456971,-0.8065064,-0.09013296,0.26032272
Subject_64,-0.26324648,-0.124914415,0.7103054,0.72813636,0.6368736
Subject_65,0.034476545,0.020489275,-0.27132967,1.4066683,0.069528
Subject_66,-1.2300645,1.1588902,0.18245153,0.056194633,-0.012960198
Subject_67,-0.04781919,-1.846789,-0.25056148,-0.020961652,-0.22914399
Subject_68,-1.2150922,-1.5787265,-0.784802,-0.06133474,0.28205737
Subject_69,0.31537074,0.82760507,-0.70805085,-0.019210614,0.5995026
Subject_70,-0.025642816,0.8689659,0.089075714,1.1123307,0.70567137
Subject_71,0.13581404,0.8118724,0.363114,0.0758192,0.61087394
Subject_72,-0.39519843,-0.35387737,0.3737569,-0.0712967,-0.06270707
Subject_73,-0.9345,-0.23205668,-0.6238097,0.13377672,-0.2102597
Subject_74,-0.025511041,-0.53015864,-0.069550596,0.7842883,1.1867352
Subject_75,-1.5303036,0.46290684,0.4534081,0.03375387,-0.102344505
Subject_76,0.20763259,0.86856514,0.27526584,-0.119169116,1.0937886
Subject_77,0.12390897,0.15930407,0.36031288,-0.0007315262,-0.07730846
Subject_78,0.27122396,-1.8682667,0.26013765,0.91368866,-0.23760594
Subject_79,0.12830546,1.1560115,0.511404,0.67300427,0.9894117
Subject_80,0.21228534,0.09476167,-0.01582288,-0.028663263,-0.112615645
Subject_81,-0.40553778,-1.6505808,-0.3160474,-0.08932113,-0.40468255
Subject_82,0.3294354,-1.5267189,0.15456635,0.7506271,-0.17514662
Subject_83,-0.89282227,0.23054443,0.022553066,-0.07154219,0.61706513
Subject_84,-0.9580553,0.419338,-0.660332,-0.016901702,-0.015465909
Subject_85,-0.39621025,-0.33369514,0.18341981,0.44794998,-0.5089807
