Patient ID,Factor_0,Factor_1
Subject_0,-1.0750582,-0.3532623
Subject_1,-1.1654893,1.4387906
Subject_2,-0.5782706,-0.41310996
Subject_3,0.46559286,-0.5877738
Subject_4,0.8784421,0.24232464
Subject_5,-0.6262486,0.9039363
Subject_6,1.5749577,1.228632
Subject_7,0.7796489,0.13036972
Subject_8,0.7134857,0.23544282
Subject_9,0.8303516,0.23704594
Subject_10,-0.80686307,0.46749043
Subject_11,1.1119256,-0.4658246
Subject_12,0.5667658,1.2438896
Subject_13,-0.43013793,-1.2744522
Subject_14,0.99080384,-0.39209154
Subject_15,0.63834023,1.7019275
Subject_16,0.6705994,-0.19298226
Subject_17,-0.48930746,-1.242728
Subject_18,0.6911528,-0.0011721123
Subject_19,1.1741633,1.1139716
Subject_20,0.29927596,-0.041047826
Subject_21,0.1577896,-1.1814233
Subject_22,0.35380074,-0.7679858
Subject_23,-1.0976586,0.14436907
Subject_24,-0.77524495,-0.18833666
Subject_25,0.92117345,-1.0052385
Subject_26,-1.1204636,-0.35785216
Subject_27,-0.60940415,0.4136787
Subject_28,-1.0702021,-1.0786065
Subject_29,-0.4721692,0.55022115
Subject_30,0.7996229,-0.63623804
Subject_31,1.215088,0.7536028
Subject_32,-1.0616863,-0.7355033
Subject_33,-0.27560776,-1.4631028
Subject_34,-0.28226155,0.7425288
Subject_35,-0.702633,-0.03907443
Subject_36,-1.1294456,0.11584824
Subject_37,0.49358198,0.26759616
Subject_38,1.1238737,0.9006464
Subject_39,-0.36506483,-0.8583198
Subject_40,-0.7850163,-0.17938276
Subject_41,1.0573555,0.8014012
Subject_42,-1.4825801,0.8490953
Subject_43,0.62121075,-0.30970556
Subject_44,-0.5341436,1.2778465
Subject_45,-0.19034253,0.12789015
Subject_46,-1.0551182,0.2274241
Subject_47,-0.17443363,-0.22871591
Subject_48,-1.0353575,0.030783143
Subject_49,0.6483207,1.041685
Subject_50,-0.01920622,-1.3647188
Subject_51,-0.9171965,-0.5103046
Subject_52,0.5114831,-1.1618041
Subject_53,0.44420278,0.65691334
Subject_54,-0.8152907,0.5692622
Subject_55,0.6295038,-0.391396
Subject_56,0.68955404,-0.6833384
Subject_57,1.0853717,0.86501426
Subject_58,-1.0975623,0.9701154
Subject_59,0.76600987,-0.07730308
Subject_60,-0.816842,-0.616406
Subject_61,-0.648183,-1.3196862
Subject_62,-1.1672468,-0.026244592
Subject_63,-0.06061051,2.0529876
Subject_64,-0.90810174,-0.21884331
Subject_65,-0.99397117,-0.014241938
Subject_66,0.4856087,0.734105
Subject_67,-1.0600127,-1.6076396
Subject_68,1.09076,-1.4581206
Subject_69,0.9233375,0.62315714
Subject_70,-0.57221323,0.67240477
Subject_71,1.0225251,0.24047197
Subject_72,-0.35089022,-0.46554652
Subject_73,-0.83977365,0.18915108
Subject_74,0.5827918,-0.60176396
Subject_75,-0.9864715,0.49809542
Subject_76,0.14412956,1.1594188
Subject_77,1.2277946,0.057084728
Subject_78,-0.48053187,-1.5661068
Subject_79,0.83310986,0.74931437
Subject_80,0.9667797,0.584399
Subject_81,-1.0326166,-1.4745162
Subject_82,-0.38890994,-1.3449365
Subject_83,0.8067407,0.13817012
Subject_84,0.8122913,0.64321274
Subject_85,0.25665608,-0.39115968
