Patient ID,Factor_0,Factor_1
Subject_0,1.0149641,-0.333075
Subject_1,0.52660686,0.9288879
Subject_2,0.58654743,-0.4481188
Subject_3,-0.37904066,-0.4837157
Subject_4,-0.9709832,0.27178314
Subject_5,0.5205371,0.5917639
Subject_6,-1.0459689,0.9474033
Subject_7,-0.30213624,0.1410536
Subject_8,-0.8766785,0.3064252
Subject_9,-1.1975448,0.812128
Subject_10,0.913361,0.43964517
Subject_11,-0.73301184,-1.0341351
Subject_12,0.1915572,0.91544825
Subject_13,1.1661088,-1.0378332
Subject_14,-0.79418015,-0.2652488
Subject_15,0.41536173,1.2578323
Subject_16,-0.5940025,-0.09960831
Subject_17,0.8336526,-0.9290874
Subject_18,-0.096665345,0.010621537
Subject_19,-1.3140624,0.880029
Subject_20,-0.105730325,-0.035231456
Subject_21,-1.0228052,-0.89698076
Subject_22,-0.5124131,-0.5176286
Subject_23,1.5460902,0.51974255
Subject_24,0.56879324,-0.14820896
Subject_25,-0.53953034,-0.6652658
Subject_26,1.2386872,-0.35915977
Subject_27,0.6105088,0.2718338
Subject_28,1.1451036,-0.8287987
Subject_29,0.42085758,0.37062016
Subject_30,-1.1308292,-0.5109852
Subject_31,-0.9287379,0.7254461
Subject_32,0.7582393,-0.6338338
Subject_33,1.1449844,-1.1312436
Subject_34,0.77969885,0.4634411
Subject_35,0.8531464,-0.07146878
Subject_36,0.5840347,0.23626314
Subject_37,-0.41720703,0.21655905
Subject_38,-0.417657,0.72551286
Subject_39,-0.23886065,-0.63225687
Subject_40,0.27900633,-0.15665127
Subject_41,-1.0932394,1.103325
Subject_42,1.1101723,0.56065124
Subject_43,-0.658953,-0.14418402
Subject_44,0.55747825,1.0255077
Subject_45,0.35163206,0.032231845
Subject_46,0.97079396,0.16018239
Subject_47,0.12835906,-0.20988064
Subject_48,0.7371203,-0.065852016
Subject_49,-0.33465123,0.8422332
Subject_50,-0.6311622,-1.0220819
Subject_51,0.5085394,-0.4278309
Subject_52,-0.74837637,-0.7685627
Subject_53,0.028820105,0.51571023
Subject_54,0.83709913,0.54256135
Subject_55,-0.12937923,-0.32777002
Subject_56,-1.1746006,-0.053616356
Subject_57,-1.0989755,0.7353981
Subject_58,0.7664291,0.64568233
Subject_59,-0.67973584,0.10426786
Subject_60,0.8087721,-0.503261
Subject_61,1.1114502,-0.649358
Subject_62,1.3750821,-0.24543658
Subject_63,0.9608208,1.454436
Subject_64,1.0422356,-0.23951377
Subject_65,0.9781909,-0.060772065
Subject_66,-1.0469028,0.60977
Subject_67,0.9813139,-1.2317724
Subject_68,-0.76561546,-1.0253744
Subject_69,-0.6488103,0.5831544
Subject_70,0.9871138,0.57181346
Subject_71,-0.9378153,0.37136415
Subject_72,-0.25302038,-0.44667628
Subject_73,1.4128902,0.08649741
Subject_74,-1.0211406,-0.34131166
Subject_75,1.3030419,0.29105815
Subject_76,0.24445945,0.91768897
Subject_77,-0.6838131,1.1487099
Subject_78,0.021153675,-1.1733626
Subject_79,-0.69491756,0.66262454
Subject_80,-0.6483164,0.3360491
Subject_81,0.8470548,-1.0891405
Subject_82,-0.23189521,-0.96240586
Subject_83,-1.0029942,0.10752951
Subject_84,-0.6651051,1.2509497
Subject_85,-0.25659397,-0.2856906
