Patient ID,Factor_0,Factor_1
Subject_0,-0.3967171,0.006601877
Subject_1,0.31205213,-0.0092907185
Subject_2,0.0108047575,0.0018304302
Subject_3,-0.0810446,-0.004316449
Subject_4,0.28453165,-0.00089596957
Subject_5,0.15709919,0.002035649
Subject_6,0.4037169,0.0096986275
Subject_7,0.19377714,0.0021536301
Subject_8,-0.05512208,-0.00693424
Subject_9,0.29793826,0.00924336
Subject_10,-0.00059190515,0.56149954
Subject_11,-0.035845663,0.001404081
Subject_12,0.5297959,0.003783851
Subject_13,-0.019859206,-6.8333706e-05
Subject_14,0.020502381,-0.012015768
Subject_15,0.27728155,0.034858778
Subject_16,-0.01397298,-0.003858363
Subject_17,-0.62505895,-0.001989252
Subject_18,-0.013666961,0.0012855415
Subject_19,0.5236626,0.009534142
Subject_20,0.12381228,-0.0019969577
Subject_21,-0.6417967,-0.00503247
Subject_22,-0.16080217,0.0022154013
Subject_23,-0.0015652826,-0.014587262
Subject_24,0.08967382,-0.0022280335
Subject_25,-0.08862767,-0.00013616009
Subject_26,-0.0014457284,-0.0021122207
Subject_27,0.050549,0.0057682833
Subject_28,-0.32926014,-0.0028514783
Subject_29,0.23226771,-0.0041011004
Subject_30,-0.068164974,0.0032449726
Subject_31,0.0035948432,-0.0004323216
Subject_32,-0.19345053,0.001798063
Subject_33,-0.61580604,0.00050664274
Subject_34,0.015823402,-0.00042814776
Subject_35,0.17386092,0.005395984
Subject_36,0.02757781,-0.005360768
Subject_37,0.05660257,-0.0076343985
Subject_38,0.27939,0.002481856
Subject_39,-0.34974298,0.0011288347
Subject_40,-0.32145587,0.0009884217
Subject_41,0.3158628,-0.005788709
Subject_42,-0.0027514985,0.009542388
Subject_43,0.024052039,-0.00055529334
Subject_44,0.013193744,-2.3391678e-05
Subject_45,0.016624823,0.0016462032
Subject_46,0.064018704,-0.0039689695
Subject_47,0.02241349,-0.0076042884
Subject_48,-0.03319394,3.761568e-05
Subject_49,0.57518667,0.008735468
Subject_50,0.004609683,-0.70662487
Subject_51,-0.06639255,-0.007759971
Subject_52,-0.6090315,-0.030273093
Subject_53,0.026338749,0.12208186
Subject_54,0.32393402,0.0072415946
Subject_55,0.013180646,-0.008763386
Subject_56,0.028931396,-0.034244664
Subject_57,0.6143887,-0.0010457216
Subject_58,0.3747673,-0.0031676516
Subject_59,0.00990529,-0.0018677425
Subject_60,-0.50200105,-0.02821733
Subject_61,-0.10361108,-0.00036818034
Subject_62,-0.04425841,-0.0025765386
Subject_63,0.94798154,-0.000993778
Subject_64,0.03142718,0.001002157
Subject_65,-0.0013129174,0.0012521207
Subject_66,0.51577145,0.015534776
Subject_67,-0.6800021,-0.003409594
Subject_68,-0.76063526,-0.00075882475
Subject_69,0.02953713,0.025895163
Subject_70,0.29837877,0.00014197161
Subject_71,0.0032796494,-0.00010623709
Subject_72,-0.032771345,-0.04972696
Subject_73,-0.0047095725,0.0059689363
Subject_74,-0.2104081,-0.0047202753
Subject_75,0.15440668,-0.0024700188
Subject_76,0.48178837,0.00043348875
Subject_77,0.028297825,-0.0008719817
Subject_78,-0.54976505,-0.017243663
Subject_79,0.57396984,0.010921974
Subject_80,0.06633794,-0.0084261745
Subject_81,-0.6884675,-0.00011096059
Subject_82,-0.04848909,-1.1719004
Subject_83,0.037189964,-0.006554111
Subject_84,-0.025689138,-0.00032411114
Subject_85,-0.03301449,-0.00053927617
