Patient ID,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4
Subject_0,0.025505504,-0.06718668,-0.0002416444,0.030476337,-0.042638976
Subject_1,0.10834985,-0.05098508,-0.0007292969,0.11451001,0.0072395667
Subject_2,-0.12059029,-0.050368886,-0.00044843307,0.0011187077,0.0941502
Subject_3,-0.50860953,0.015473123,3.0272078e-05,0.010374689,0.16431259
Subject_4,-0.14202708,0.06924088,-7.033665e-05,-0.111152954,0.29360822
Subject_5,-0.012036554,-8.951269e-05,0.0013019426,0.05376943,0.012206991
Subject_6,-0.59483767,0.037427783,0.004796432,0.10301606,0.29417127
Subject_7,0.18662214,0.06182627,0.0020469727,-0.087901674,0.02028042
Subject_8,0.24677218,0.0299211,-9.3280134e-05,0.00020849775,-0.2290153
Subject_9,-0.7431553,0.10146279,0.00010248276,-0.004692363,0.39988852
Subject_10,0.19998571,0.07061057,0.000290661,0.08941937,-0.3228741
Subject_11,0.2377156,0.074931204,4.2826236e-05,-0.1593267,0.025211902
Subject_12,0.33512506,0.00018877264,7.821327e-05,0.0013542373,-0.057647627
Subject_13,-0.031115668,-0.00027892456,-0.00025831244,-0.025068942,-0.21837714
Subject_14,-0.30848283,0.028896973,0.00027031187,0.016535105,0.04697858
Subject_15,0.12483838,-0.0014682384,6.9522284e-05,0.014820907,0.20529981
Subject_16,-0.19683987,0.066714644,0.00046629005,-0.0010533318,-0.027217008
Subject_17,-0.19841507,-0.047228843,-0.001245154,0.009490601,-0.04434784
Subject_18,0.044775523,0.010191221,-0.0009465168,-0.034216173,0.024736613
Subject_19,0.17458951,0.10993496,-0.0020642644,-0.062216133,0.004145596
Subject_20,-0.09243853,0.023859525,1.7344206e-05,0.02347771,-0.0039866255
Subject_21,-0.32580912,0.050982665,-0.0040295287,-0.017202275,-0.07523641
Subject_22,0.0019310995,0.050534695,-0.0039546057,-0.030443903,-0.093248926
Subject_23,0.0016612699,-0.036819536,0.0020767776,0.050767537,-0.07156332
Subject_24,0.10590945,-0.023170004,0.00024115904,-0.00984259,0.024779165
Subject_25,-0.38596988,0.05430015,-0.0005579853,-0.015631888,-0.010692978
Subject_26,0.00091470586,-0.109545395,0.00021437478,-0.03827781,0.24391882
Subject_27,0.097100675,-0.06905387,-6.590808e-05,0.037526198,0.053103767
Subject_28,-0.00024013326,-0.006081918,0.0015581324,-0.047391735,-0.078681335
Subject_29,0.0039752196,-0.046811357,2.271221e-06,0.10080077,-0.06286105
Subject_30,-0.1459305,0.026525106,0.00011882955,-0.025619345,-0.0119930105
Subject_31,-0.8370452,0.20180918,-0.011156281,9.502261e-05,0.3419523
Subject_32,0.001444311,-0.10141517,-0.00091054506,-0.032320153,0.07452771
Subject_33,-0.08134449,-0.08954454,-9.404318e-05,-0.0065762904,-0.004718891
Subject_34,0.005326684,-0.07926121,-0.0004036062,0.082228616,0.1278275
Subject_35,0.45363036,0.054639336,-0.00086800556,-0.1610553,0.040541172
Subject_36,-0.036064327,-0.08922351,0.0015764238,0.04294122,0.11255648
Subject_37,-0.0005263711,0.07028758,0.0001732135,-0.037971072,0.00053024484
Subject_38,0.23693661,0.059611186,0.0014827586,0.05023148,-0.25398248
Subject_39,0.031049369,0.020710781,-0.0029109542,-0.118856765,0.06508939
Subject_40,0.27254513,-0.08100798,0.00022124019,0.01569292,-0.114534
Subject_41,-0.08807316,0.06631027,0.020108376,0.021113433,-0.037402462
Subject_42,-0.040014368,-0.13164721,-0.00031349334,0.098249026,0.20735806
Subject_43,-0.4185218,0.028619193,0.00012423226,-9.838391e-05,0.192777
Subject_44,0.36844894,-0.10527192,0.00013476805,-0.029565256,0.22646455
Subject_45,0.4262185,0.00026171192,-0.000557419,-0.053384967,-0.17364645
Subject_46,0.29205233,-0.055049006,0.0006896554,0.00015547576,-0.00034305762
Subject_47,0.24726321,-0.010800926,3.2146316e-05,-0.07709499,-0.02495104
Subject_48,-0.0782783,0.00062366546,0.00012267065,0.08370291,-0.13258213
Subject_49,0.03527373,0.04051274,-0.00023714788,0.11211875,-0.1577324
Subject_50,-0.0011578739,0.0036699187,0.000376395,-0.1025222,-0.030299764
Subject_51,-0.040403064,-0.0546718,0.017181186,-0.05198244,0.13408776
Subject_52,-0.4486062,0.018521616,4.2659074e-05,0.003889881,0.040326253
Subject_53,0.133963,-0.024501821,-0.009622361,0.021996658,0.027536564
Subject_54,0.6651823,-0.020398313,0.0010147577,0.047956213,-0.39631632
Subject_55,-0.017940115,0.018847309,0.0014227679,-0.0044894824,-0.10644447
Subject_56,-0.8477936,0.22441965,-0.0088636875,-0.04055275,0.21586484
Subject_57,0.002157646,0.13222077,-0.00070447905,0.020812154,-0.096593015
Subject_58,0.766747,-0.11428413,0.0013986215,0.107489735,-0.39857602
Subject_59,-0.13885367,0.102949575,0.0024095683,0.013632338,-0.14000137
Subject_60,0.42706054,-0.052215833,0.017032253,-0.044431426,-0.27963167
Subject_61,0.08887736,-0.11956952,0.0016647723,0.06166438,-0.15256186
Subject_62,0.6558013,-0.2113475,-0.008172449,0.13808599,-0.35919446
Subject_63,0.0065114563,-0.005526321,0.0025098645,0.134052,0.14833392
Subject_64,0.11779743,-0.100410715,-9.410075e-05,-0.02265814,0.16850932
Subject_65,-0.0013682212,-0.1619276,-0.0007486959,0.039707277,0.25882086
Subject_66,-0.3185002,0.09909378,0.00028056602,0.0707557,0.024640445
Subject_67,0.15971367,-0.063938774,-0.0005353638,-0.03085758,-0.21235734
Subject_68,-0.4970649,-0.00076683087,-0.0012923342,0.0123790335,0.0026909295
Subject_69,-0.3658368,0.07477498,-0.0003850372,0.06555876,0.06738818
Subject_70,-0.35035777,-0.05268518,0.0072045755,0.05156724,0.36504364
Subject_71,-0.5938879,0.134591,0.00091892364,0.091557674,0.011082897
Subject_72,-0.0844683,0.019243034,-2.8638324e-05,0.023188537,-0.11064884
Subject_73,0.15537056,-0.08101112,0.009629974,0.00557073,0.026266165
Subject_74,-0.22842483,0.008540247,-0.0005894514,-0.008080948,0.055327795
Subject_75,1.0477651,-0.063990295,3.7565092e-05,-0.1300777,-0.17024243
Subject_76,0.67415124,-0.020656263,0.00018265257,0.03573918,-0.32010794
Subject_77,0.0045240363,0.076913826,-0.00072184735,0.0015017927,-0.14141288
Subject_78,1.764668,-0.035510037,0.0012186029,-0.6256577,0.00094042905
Subject_79,-0.7174847,0.021838002,-0.0005965796,-0.025072034,0.69571835
Subject_80,-0.093590476,0.013208698,-0.15624413,0.059875995,0.0010541393
Subject_81,-0.51248264,-0.03801951,-0.0038940948,0.053086855,0.0045705484
Subject_82,-0.1576939,-0.04079276,-0.00049885036,-0.004421327,-0.06754222
Subject_83,0.002584347,0.05356786,-0.00012829756,-0.05570004,0.040230878
Subject_84,-0.6390581,0.037763327,0.0005569253,0.14194956,0.10022055
Subject_85,0.57765114,0.057842363,-0.0038471103,-0.08107351,-0.35574088
